"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,1.28933,1.56704,0,0,3.048,0,0,0,0
0.02,1.29323,1.56755,0.0039332,0.06096,3.048,0,7.51172,0,0
0.04,1.29713,1.56807,0.00786772,0.12192,3.048,0,7.51145,0,0
0.06,1.30103,1.56858,0.0118009,0.18288,3.048,0,7.51117,0,0
0.08,1.30493,1.5691,0.0157354,0.24384,3.048,0,7.5109,0,0
0.1,1.30884,1.56961,0.0196786,0.3048,3.048,0,7.51062,0,0
0.12,1.31274,1.57013,0.0236131,0.36576,3.048,0,7.51035,0,0
0.14,1.31965,1.57104,0.0305827,0.42672,3.048,0,7.50943,0,0
0.16,1.32906,1.57228,0.0400741,0.48768,3.048,0,7.50798,0,0
0.18,1.33848,1.57352,0.0495753,0.54864,3.048,0,7.50654,0,0
0.2,1.35039,1.57509,0.0615884,0.6096,3.048,0,7.50384,0,0
0.22,1.36266,1.57671,0.0739649,0.67056,3.048,0,7.50097,0,0
0.24,1.37681,1.57857,0.0882366,0.73152,3.048,0,7.49653,0,0
0.26,1.39155,1.58051,0.103104,0.79248,3.048,0,7.49155,0,0
0.28,1.40807,1.58268,0.119766,0.85344,3.048,0,7.48449,0,0
0.3,1.42559,1.58498,0.137436,0.9144,3.048,0,7.47632,0,0
0.32,1.44418,1.58742,0.156185,0.97536,3.048,0,7.4669,0,0
0.34,1.46406,1.59002,0.176235,1.03632,3.048,0,7.4558,0,0
0.36,1.4853,1.5928,0.197656,1.09728,3.048,0,7.44225,0,0
0.38,1.50769,1.59572,0.220235,1.15824,3.048,0,7.42672,0,0
0.4,1.53126,1.59879,0.244005,1.2192,3.048,0,7.40918,0,0
0.42,1.55603,1.60201,0.268983,1.28016,3.048,0,7.38951,0,0
0.44,1.58201,1.60537,0.295179,1.34112,3.048,0,7.36724,0,0
0.46,1.60919,1.60888,0.322585,1.40208,3.048,0,7.3424,0,0
0.48,1.63757,1.61253,0.351199,1.46304,3.048,0,7.31519,0,0
0.5,1.66713,1.61632,0.381001,1.524,3.048,0,7.28555,0,0
0.52,1.69804,1.62026,0.412161,1.58496,3.048,0,7.25268,0,0
0.54,1.73011,1.62433,0.444488,1.64592,3.048,0,7.21748,0,0
0.56,1.76334,1.62853,0.477982,1.70688,3.048,0,7.17997,0,0
0.58,1.79781,1.63286,0.512723,1.76784,3.048,0,7.13984,0,0
