"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,5.67043,5.12938,0,0,1,0,0,0,132.8
0.02,5.6689,5.13103,0.0022502,0.02,1,0,-0.043,0,132.8
0.04,5.66737,5.13269,0.00450774,0.04,1,0,-0.041,0,132.8
0.06,5.66584,5.13434,0.00675794,0.06,1,0,-0.04,0,132.8
0.08,5.66431,5.136,0.00901549,0.08,1,0,-0.038,0,132.8
0.1,5.66278,5.13765,0.0112657,0.1,1,0,-0.037,0,132.8
0.12,5.66125,5.13931,0.0135232,0.12,1,0,-0.035,0,132.8
0.14,5.65972,5.14096,0.0157734,0.14,1,0,-0.033,0,132.8
0.16,5.65819,5.14262,0.018031,0.16,1,0,-0.032,0,132.8
0.18,5.65666,5.14427,0.0202812,0.18,1,0,-0.03,0,132.8
0.2,5.65512,5.14593,0.0225455,0.2,1,0,-0.028,0,132.8
0.22,5.65359,5.14758,0.0247957,0.22,1,0,-0.027,0,132.8
0.24,5.65048,5.15094,0.0293741,0.24,1,0,-0.019,0,132.8
0.26,5.64679,5.15494,0.0348162,0.26,1,0,-0.009,0,132.8
0.28,5.64309,5.15893,0.0402577,0.28,1,0,0,0,132.8
0.3,5.63939,5.16292,0.0456992,0.3,1,0,0.01,0,132.8
0.32,5.63563,5.16699,0.0512402,0.32,1,0,0.021,0,132.8
0.34,5.63081,5.17219,0.0583305,0.34,1,0,0.041,0,132.8
0.36,5.62598,5.17739,0.0654276,0.36,1,0,0.061,0,132.8
0.38,5.62116,5.18259,0.0725179,0.38,1,0,0.081,0,132.8
0.4,5.6159,5.18825,0.0802447,0.4,1,0,0.106,0,132.8
0.42,5.61017,5.19441,0.0886577,0.42,1,0,0.139,0,132.8
0.44,5.60444,5.20057,0.0970707,0.44,1,0,0.171,0,132.8
0.46,5.59835,5.20711,0.106007,0.46,1,0,0.209,0,132.8
0.48,5.59184,5.21409,0.115552,0.48,1,0,0.254,0,132.8
0.5,5.58532,5.22106,0.125096,0.5,1,0,0.3,0,132.8
0.52,5.57823,5.22862,0.13546,0.52,1,0,0.357,0,132.8
0.54,5.57101,5.23632,0.146016,0.54,1,0,0.417,0,132.8
0.56,5.56352,5.24428,0.156946,0.56,1,0,0.485,0,132.8
0.58,5.55564,5.25263,0.168427,0.58,1,0,0.563,0,132.8
0.6,5.54764,5.26109,0.18007,0.6,1,0,0.644,0,132.8
0.62,5.53915,5.27004,0.192407,0.62,1,0,0.738,0,132.8
0.64,5.53058,5.27905,0.204841,0.64,1,0,0.835,0,132.8
0.66,5.5215,5.28855,0.217983,0.66,1,0,0.948,0,132.8
0.68,5.51231,5.29814,0.231265,0.68,1,0,1.064,0,132.8
0.7,5.50268,5.30814,0.245148,0.7,1,0,1.194,0,132.8
0.72,5.49284,5.31831,0.259299,0.72,1,0,1.332,0,132.8
0.74,5.48266,5.32878,0.273903,0.74,1,0,1.482,0,132.8
0.76,5.47215,5.33952,0.28893,0.76,1,0,1.645,0,132.8
0.78,5.46144,5.35042,0.304211,0.78,1,0,1.815,0,132.8
0.8,5.45025,5.36173,0.320121,0.8,1,0,2.004,0,132.8
0.82,5.43884,5.37318,0.336285,0.82,1,0,2.203,0,132.8
0.84,5.4271,5.38487,0.352853,0.84,1,0,2.414,0,132.8
0.86,5.41497,5.39686,0.369909,0.86,1,0,2.644,0,132.8
0.88,5.40257,5.40902,0.387276,0.88,1,0,2.884,0,132.8
0.9,5.38985,5.42139,0.405019,0.9,1,0,3.139,0,132.8
0.92,5.37669,5.43406,0.423287,0.92,1,0,3.412,0,132.8
0.94,5.36323,5.4469,0.441889,0.94,1,0,3.698,0,132.8
0.96,5.34945,5.45991,0.46084,0.96,0.954837,0,3.997,0,132.8
0.98,5.33528,5.47315,0.480233,0.98,0.714439,0,4.313,0,132.8
1,5.32076,5.48656,0.499998,0.994471,0.21576,0,4.637,0,132.8
1.02,5.30604,5.5,0.519931,1,0,0,4.968,0,132.8
1.04,5.29119,5.5134,0.539933,1,0,0,5.303,0,132.8
1.06,5.27627,5.52671,0.559927,1,0,0,5.638,0,132.8
1.08,5.26126,5.53994,0.579935,1,0,0,5.968,0,132.8
1.1,5.24619,5.55307,0.599923,1,0,0,6.293,0,132.8
1.12,5.23103,5.56613,0.619933,1,0,0,6.609,0,132.8
1.14,5.21581,5.5791,0.639929,1,0,0,6.911,0,132.8
1.16,5.20052,5.59199,0.659928,1,0,0,7.198,0,132.8
1.18,5.18516,5.60481,0.679935,1,0,0,7.465,0,132.8
1.2,5.16975,5.61755,0.699929,1,0,0,7.699,0,132.8
1.22,5.15429,5.63024,0.71993,1,0,0,7.913,0,132.8
1.24,5.13879,5.64288,0.739931,1,0,0,8.105,0,132.8
1.26,5.12325,5.65547,0.759931,1,0,0,8.237,0,132.8
1.28,5.10768,5.66802,0.779929,1,0,0,8.342,0,132.8
1.3,5.09209,5.68055,0.79993,1,0,0,8.409,0,132.8
1.32,5.0765,5.69307,0.819925,1,0,0,8.433,0,132.8
1.34,5.0609,5.70559,0.839928,1,0,0,8.417,0,132.8
1.36,5.04531,5.71812,0.859929,1,0,0,8.374,0,132.8
1.38,5.02973,5.73067,0.879935,1,0,0,8.262,0,132.8
1.4,5.01419,5.74325,0.899929,1,0,0,8.121,0,132.8
1.42,4.99867,5.75587,0.919932,1,0,0,7.955,0,132.8
1.44,4.98321,5.76855,0.939927,1,0,0,7.751,0,132.8
1.46,4.96778,5.78128,0.95993,1,0,0,7.512,0,132.8
1.48,4.95242,5.79409,0.979931,1,0,0,7.255,0,132.8
1.5,4.93711,5.80696,0.999932,1,0,0,6.975,0,132.8
1.52,4.92188,5.81991,1.01992,1,0,0,6.674,0,132.8
1.54,4.90671,5.83295,1.03993,1,0,0,6.367,0,132.8
1.56,4.89161,5.84607,1.05993,1,0,0,6.041,0,132.8
1.58,4.87659,5.85927,1.07993,1,0,0,5.711,0,132.8
1.6,4.86165,5.87256,1.09992,1,0.208456,0,5.38,0,132.8
1.62,4.8468,5.88593,1.1199,0.998404,0.713668,0,5.046,0,132.8
1.64,4.83214,5.89928,1.13973,0.984704,0.959491,0,4.718,0,132.8
1.66,4.81782,5.91246,1.15919,0.965742,1,0,4.4,0,132.8
1.68,4.80384,5.92548,1.1783,0.945742,1,0,4.091,0,132.8
1.7,4.79018,5.93834,1.19706,0.925742,1,0,3.792,0,132.8
1.72,4.77691,5.95095,1.21537,0.905742,1,0,3.511,0,132.8
1.74,4.76402,5.96332,1.23323,0.885742,1,0,3.245,0,132.8
1.76,4.75143,5.97552,1.25076,0.865742,1,0,2.99,0,132.8
1.78,4.73915,5.98752,1.26793,0.845742,1,0,2.749,0,132.8
1.8,4.7273,5.99919,1.28456,0.825742,1,0,2.526,0,132.8
1.82,4.7157,6.0107,1.3009,0.805742,1,0,2.312,0,132.8
1.84,4.70443,6.02197,1.31684,0.785742,1,0,2.113,0,132.8
1.86,4.69355,6.03292,1.33228,0.765742,1,0,1.928,0,132.8
1.88,4.68285,6.04376,1.34751,0.745742,1,0,1.751,0,132.8
1.9,4.67262,6.05418,1.36211,0.725742,1,0,1.593,0,132.8
1.92,4.6626,6.06445,1.37646,0.705742,1,0,1.441,0,132.8
1.94,4.65292,6.07441,1.39035,0.685742,1,0,1.303,0,132.8
1.96,4.64354,6.08411,1.40384,0.665742,1,0,1.175,0,132.8
1.98,4.63443,6.09358,1.41698,0.645742,1,0,1.056,0,132.8
2,4.62566,6.10272,1.42965,0.625742,1,0,0.948,0,132.8
2.02,4.61714,6.11164,1.44199,0.605742,1,0,0.846,0,132.8
2.04,4.60894,6.12025,1.45388,0.585742,1,0,0.754,0,132.8
2.06,4.60103,6.12858,1.46536,0.565742,1,0,0.67,0,132.8
2.08,4.59334,6.13671,1.47655,0.545742,1,0,0.592,0,132.8
2.1,4.58609,6.14439,1.48712,0.525742,1,0,0.524,0,132.8
2.12,4.57885,6.15207,1.49767,0.505742,1,0,0.456,0,132.8
2.14,4.57225,6.1591,1.50731,0.485742,1,0,0.402,0,132.8
2.16,4.56572,6.16606,1.51686,0.465742,1,0,0.349,0,132.8
2.18,4.55939,6.17282,1.52612,0.445742,1,0,0.3,0,132.8
2.2,4.55364,6.17896,1.53453,0.425742,1,0,0.262,0,132.8
2.22,4.5479,6.18511,1.54294,0.405742,1,0,0.223,0,132.8
2.24,4.54238,6.19104,1.55104,0.385742,1,0,0.188,0,132.8
2.26,4.53754,6.19623,1.55814,0.365742,1,0,0.164,0,132.8
2.28,4.53271,6.20142,1.56523,0.345742,1,0,0.14,0,132.8
2.3,4.52788,6.20661,1.57232,0.325742,1,0,0.116,0,132.8
2.32,4.52378,6.21102,1.57834,0.305742,1,0,0.099,0,132.8
2.34,4.52008,6.21501,1.58378,0.285742,1,0,0.086,0,132.8
2.36,4.51638,6.21899,1.58922,0.265742,1,0,0.073,0,132.8
2.38,4.51268,6.22298,1.59466,0.245742,1,0,0.06,0,132.8
2.4,4.50898,6.22697,1.6001,0.225742,1,0,0.047,0,132.8
2.42,4.50741,6.22867,1.60241,0.205742,1,0,0.043,0,132.8
2.44,4.50587,6.23032,1.60467,0.185742,1,0,0.04,0,132.8
2.46,4.50434,6.23197,1.60692,0.165742,1,0,0.037,0,132.8
2.48,4.50281,6.23362,1.60917,0.145742,1,0,0.034,0,132.8
2.5,4.50128,6.23528,1.61143,0.125742,1,0,0.031,0,132.8
2.52,4.49975,6.23693,1.61368,0.105742,1,0,0.028,0,132.8
2.54,4.49821,6.23858,1.61594,0.0857417,1,0,0.025,0,132.8
2.56,4.49668,6.24024,1.61819,0.0657417,1,0,0.022,0,132.8
2.58,4.49515,6.24189,1.62044,0.0457417,1,0,0.019,0,132.8
2.6,4.49362,6.24354,1.62269,0.0257417,1,0,0.016,0,132.8
2.62,4.49209,6.2452,1.62495,0.00574167,1,0,0.013,0,132.8
