"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,6.82548,3.17848,0,0,2.2603,0,0,0,-155.9
0.02,6.82229,3.17707,0.00349063,0.0452058,2.26029,0,1.22447,0,-155.897
0.04,6.81905,3.17568,0.00701579,0.0904109,2.26027,0,1.21254,0,-155.889
0.06,6.81577,3.17431,0.010572,0.135615,2.26025,0,1.19581,0,-155.876
0.08,6.81244,3.17296,0.0141674,0.180817,2.26021,0,1.17218,0,-155.857
0.1,6.80906,3.17163,0.0177984,0.226017,2.26017,0,1.1427,0,-155.834
0.12,6.80563,3.17031,0.0214654,0.271213,2.26011,0,1.10736,0,-155.804
0.14,6.80216,3.16902,0.0251689,0.316407,2.26005,0,1.06723,0,-155.77
0.16,6.79556,3.16637,0.032285,0.361595,2.25997,0,1.01073,0,-155.73
0.18,6.78752,3.16312,0.0409616,0.406778,2.25988,0,0.94312,0,-155.685
0.2,6.77942,3.15988,0.0496835,0.451955,2.25977,0,0.870704,0,-155.634
0.22,6.76974,3.15598,0.0601145,0.497124,2.25965,0,0.780869,0,-155.579
0.24,6.75923,3.15176,0.0714415,0.542285,2.25952,0,0.678866,0,-155.517
0.26,6.74804,3.14728,0.0834937,0.587437,2.25937,0,0.563642,0,-155.451
0.28,6.73557,3.14229,0.0969305,0.632578,2.25921,0,0.429936,0,-155.379
0.3,6.72245,3.13705,0.111057,0.677708,2.25903,0,0.280897,0,-155.302
0.32,6.70826,3.1314,0.126328,0.722825,2.25883,0,0.112315,0,-155.22
0.34,6.6931,3.12539,0.14264,0.767927,2.25861,0,-0.080021,0,-155.132
0.36,6.67726,3.11915,0.159657,0.813016,2.25838,0,-0.289812,0,-155.039
0.38,6.66018,3.11244,0.178018,0.858085,2.25812,0,-0.530735,0,-154.941
0.4,6.64223,3.10544,0.197279,0.903138,2.25784,0,-0.794389,0,-154.837
0.42,6.62345,3.09817,0.21742,0.948172,2.25755,0,-1.08183,0,-154.728
0.44,6.60375,3.09061,0.238518,0.993187,2.25724,0,-1.39729,0,-154.614
0.46,6.58298,3.0827,0.26074,1.03818,2.25691,0,-1.74498,0,-154.494
0.48,6.56124,3.07453,0.28397,1.08315,2.25657,0,-2.12492,0,-154.37
0.5,6.53857,3.06609,0.308161,1.1281,2.2562,0,-2.53713,0,-154.239
0.52,6.51494,3.05743,0.333328,1.17303,2.25582,0,-2.98477,0,-154.104
0.54,6.49034,3.04855,0.359481,1.21793,2.25543,0,-3.46682,0,-153.963
0.56,6.46475,3.03946,0.38663,1.26281,2.25503,0,-3.98435,0,-153.817
0.58,6.43819,3.03021,0.414761,1.30768,2.25461,0,-4.53631,0,-153.666
0.6,6.41063,3.02079,0.443886,1.35252,2.2542,0,-5.12168,0,-153.509
0.62,6.38208,3.01125,0.473987,1.39735,2.25378,0,-5.73942,0,-153.347
0.64,6.35244,3.00158,0.505165,1.44216,2.25337,0,-6.38533,0,-153.179
0.66,6.32177,2.99182,0.537346,1.48696,2.25297,0,-7.05097,0,-153.007
0.68,6.29012,2.98201,0.570488,1.53176,2.25259,0,-7.72793,0,-152.829
0.7,6.25748,2.97216,0.604583,1.57802,2.49798,0,-8.41236,0,-152.646
0.72,6.22381,2.96221,0.639689,1.62776,2.49827,0,-9.08981,0,-152.466
0.74,6.18922,2.95219,0.675706,1.67754,2.49852,0,-9.70985,0,-152.291
0.76,6.15377,2.94209,0.712564,1.72736,2.49872,0,-10.2421,0,-152.121
0.78,6.1173,2.93181,0.750456,1.77722,2.49888,0,-10.6668,0,-151.957
0.8,6.08003,2.92135,0.789161,1.82712,2.499,0,-10.955,0,-151.798
0.82,6.04182,2.91059,0.828859,1.87707,2.49905,0,-11.0415,0,-151.644
0.84,6.00287,2.89943,0.869379,1.92703,2.19536,0,-10.9683,0,-151.496
0.86,5.96402,2.88803,0.909864,1.88275,2.25108,0,-10.6674,0,-151.353
0.88,5.92614,2.87654,0.94945,1.83777,2.25118,0,-10.2038,0,-151.215
0.9,5.88943,2.86494,0.987952,1.79282,2.25131,0,-9.62138,0,-151.083
0.92,5.85373,2.85315,1.02555,1.74787,2.25149,0,-8.94929,0,-150.956
0.94,5.81925,2.8412,1.06204,1.70294,2.2517,0,-8.22079,0,-150.834
0.96,5.78582,2.82906,1.0976,1.658,2.25194,0,-7.47425,0,-150.718
0.98,5.7535,2.81678,1.13218,1.61306,2.25219,0,-6.73146,0,-150.607
1,5.72236,2.80442,1.16568,1.56812,2.25245,0,-6.01518,0,-150.501
1.02,5.69226,2.79199,1.19824,1.52316,2.25271,0,-5.33474,0,-150.4
1.04,5.66323,2.77954,1.22983,1.47819,2.25296,0,-4.69636,0,-150.305
1.06,5.63524,2.76712,1.26045,1.43321,2.2532,0,-4.11035,0,-150.215
1.08,5.60839,2.75485,1.28997,1.38822,2.25343,0,-3.58187,0,-150.131
1.1,5.58255,2.74269,1.31854,1.34321,2.25364,0,-3.10578,0,-150.052
1.12,5.5577,2.73071,1.34612,1.29819,2.25384,0,-2.67802,0,-149.978
1.14,5.53386,2.71895,1.37271,1.25316,2.25401,0,-2.2976,0,-149.909
1.16,5.51098,2.70743,1.39832,1.20811,2.25417,0,-1.9615,0,-149.846
1.18,5.48906,2.69618,1.42295,1.16306,2.25432,0,-1.6647,0,-149.788
1.2,5.46809,2.68525,1.44661,1.118,2.25445,0,-1.40525,0,-149.735
1.22,5.44803,2.67462,1.4693,1.07293,2.25457,0,-1.1782,0,-149.688
1.24,5.42892,2.66437,1.49099,1.02786,2.25467,0,-0.983741,0,-149.646
1.26,5.41085,2.65453,1.51156,0.98278,2.25476,0,-0.821064,0,-149.609
1.28,5.39365,2.64508,1.5312,0.937696,2.25484,0,-0.682326,0,-149.578
1.3,5.37726,2.63597,1.54994,0.892608,2.25492,0,-0.566882,0,-149.552
1.32,5.36171,2.62724,1.56778,0.847518,2.25499,0,-0.473167,0,-149.531
1.34,5.34734,2.61909,1.5843,0.802424,2.25504,0,-0.40578,0,-149.515
1.36,5.3336,2.61124,1.60012,0.757329,2.2551,0,-0.350326,0,-149.505
1.38,5.32084,2.60386,1.61486,0.712232,2.25515,0,-0.314798,0,-149.5
1.4,5.30904,2.59701,1.62851,0.665714,2.375,0,-0.262,0,-149.5
1.42,5.29785,2.59047,1.64147,0.618214,2.375,0,-0.196,0,-149.5
1.44,5.2878,2.58459,1.65312,0.570714,2.375,0,-0.145,0,-149.5
1.46,5.27838,2.57906,1.66404,0.523214,2.375,0,-0.102,0,-149.5
1.48,5.26967,2.57395,1.67414,0.475714,2.375,0,-0.066,0,-149.5
1.5,5.26244,2.5697,1.68252,0.428214,2.375,0,-0.045,0,-149.5
1.52,5.25521,2.56545,1.69091,0.380714,2.375,0,-0.025,0,-149.5
1.54,5.24924,2.56194,1.69784,0.333214,2.375,0,-0.009,0,-149.5
1.56,5.24625,2.56017,1.70131,0.285714,2.375,0,-0.005,0,-149.5
1.58,5.24326,2.55841,1.70478,0.238214,2.375,0,0,0,-149.5
1.6,5.24027,2.55665,1.70825,0.190714,2.375,0,0.004,0,-149.5
1.62,5.23727,2.55488,1.71173,0.143214,2.375,0,0.008,0,-149.5
1.64,5.23428,2.55312,1.7152,0.0957142,2.375,0,0.012,0,-149.5
1.66,5.23129,2.55136,1.71867,0.0482142,2.375,0,0.016,0,-149.5
1.68,5.2283,2.54959,1.72215,0.000714206,2.375,0,0.02,0,-149.5
