"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,5.06622,2.02667,0,0,1.9,0,-178.758,0,-149.5
0.02,5.06311,2.0266,0.00310677,0.038,1.9,0,-178.761,-0.00511325,-149.498
0.04,5.06001,2.02654,0.00621353,0.076,1.9,0,-178.763,-0.0102265,-149.491
0.06,5.0569,2.02647,0.0093203,0.114,1.9,0,-178.766,-0.0153398,-149.481
0.08,5.0538,2.0264,0.0124271,0.152,1.9,0,-178.769,-0.020453,-149.466
0.1,5.05069,2.02633,0.0155338,0.19,1.9,0,-178.771,-0.0255663,-149.447
0.12,5.04758,2.02627,0.0186406,0.228,1.9,0,-178.774,-0.0306795,-149.423
0.14,5.04448,2.0262,0.0217474,0.266,1.9,0,-178.777,-0.0357928,-149.396
0.16,5.04137,2.02613,0.0248541,0.304,1.9,0,-178.779,-0.040906,-149.364
0.18,5.03464,2.02599,0.0315826,0.342,1.9,0,-178.792,-0.0523961,-149.328
0.2,5.02715,2.02583,0.039083,0.38,1.9,0,-178.806,-0.0652453,-149.287
0.22,5.01965,2.02567,0.0465834,0.418,1.9,0,-178.82,-0.0780946,-149.243
0.24,5.01115,2.0255,0.0550795,0.456,1.9,0,-178.84,-0.0921392,-149.194
0.26,5.00138,2.0253,0.0648542,0.494,1.9,0,-178.869,-0.107719,-149.141
0.28,4.99161,2.02511,0.0746289,0.532,1.9,0,-178.897,-0.123298,-149.083
0.3,4.98031,2.0249,0.085931,0.57,1.9,0,-178.94,-0.139023,-149.022
0.32,4.96871,2.02469,0.0975256,0.608,1.9,0,-178.987,-0.154777,-148.956
0.34,4.95611,2.02447,0.110136,0.646,1.9,0,-179.048,-0.172451,-148.886
0.36,4.94295,2.02426,0.123296,0.684,1.9,0,-179.118,-0.191165,-148.811
0.38,4.92879,2.02405,0.13746,0.722,1.9,0,-179.202,-0.211412,-148.733
0.4,4.91423,2.02385,0.152017,0.76,1.9,0,-179.292,-0.232258,-148.65
0.42,4.89843,2.02367,0.167813,0.798,1.9,0,-179.403,-0.253931,-148.563
0.44,4.88217,2.02352,0.184078,0.836,1.9,0,-179.524,-0.275301,-148.471
0.46,4.86516,2.02339,0.201085,0.874,1.9,0,-179.661,-0.296117,-148.376
0.48,4.84719,2.02331,0.219055,0.912,1.9,0,-179.823,-0.319272,-148.276
0.5,4.8286,2.02328,0.237653,0.95,1.9,0,179.999,-0.343456,-148.172
0.52,4.80931,2.02331,0.256942,0.988,1.9,0,179.804,-0.368503,-148.063
0.54,4.78918,2.02342,0.27707,1.026,1.9,0,179.585,-0.394057,-147.95
0.56,4.76822,2.02361,0.298028,1.064,1.9,0,179.343,-0.419354,-147.834
0.58,4.74655,2.02391,0.319703,1.102,1.9,0,179.073,-0.444839,-147.712
0.6,4.72414,2.02433,0.342117,1.14,1.9,0,178.777,-0.471261,-147.587
0.62,4.70098,2.02488,0.365283,1.178,1.9,0,178.455,-0.498366,-147.457
0.64,4.67706,2.0256,0.38921,1.216,1.9,0,178.104,-0.525157,-147.323
0.66,4.65239,2.02649,0.4139,1.254,1.9,0,177.725,-0.551242,-147.185
0.68,4.62696,2.02759,0.439356,1.292,1.9,0,177.315,-0.576032,-147.043
0.7,4.60077,2.02892,0.465576,1.33,1.9,0,176.874,-0.598856,-146.896
0.72,4.57384,2.0305,0.492558,1.368,1.9,0,176.401,-0.619211,-146.745
0.74,4.54616,2.03236,0.520297,1.406,1.9,0,175.902,-0.6357,-146.59
0.76,4.51775,2.03453,0.548791,1.444,1.9,0,175.378,-0.64663,-146.431
0.78,4.48861,2.03702,0.578032,1.482,1.9,0,174.835,-0.650263,-146.267
0.8,4.45877,2.03986,0.608016,1.52,1.9,0,174.278,-0.644594,-146.099
0.82,4.42814,2.04309,0.638812,1.558,1.9,0,173.718,-0.626382,-145.927
0.84,4.39678,2.0467,0.670377,1.596,1.9,0,173.169,-0.59078,-145.751
0.86,4.36473,2.05069,0.702672,1.634,1.9,0,172.65,-0.546593,-145.57
0.88,4.33201,2.05507,0.735688,1.672,1.9,0,172.165,-0.460068,-145.385
0.9,4.29849,2.05982,0.769543,1.71,1.9,0,171.759,-0.386868,-145.196
0.92,4.26428,2.06489,0.804125,1.748,1.9,0,171.436,-0.276604,-145.002
0.94,4.22938,2.07024,0.839429,1.786,1.9,0,171.224,-0.124753,-144.805
0.96,4.19368,2.0758,0.875566,1.824,1.9,0,171.155,-0.0024468,-144.603
0.98,4.15729,2.08146,0.912393,1.862,1.9,0,171.216,0.134407,-144.397
1,4.12011,2.08715,0.95,1.89388,0.456594,0,171.465,0.294194,-144.186
1.02,4.08256,2.09268,0.987959,1.9,0,0,171.854,0.424433,-143.974
1.04,4.04492,2.09792,1.02596,1.9,0,0,172.364,0.531398,-143.761
1.06,4.00724,2.10277,1.06396,1.9,0,0,172.987,0.620288,-143.548
1.08,3.96949,2.10719,1.10196,1.9,0,0,173.7,0.674242,-143.336
1.1,3.9317,2.11112,1.13996,1.9,0,0,174.448,0.709165,-143.123
1.12,3.89385,2.11454,1.17796,1.9,0,0,175.228,0.718603,-142.911
1.14,3.85596,2.11744,1.21596,1.9,0,0,176.008,0.710219,-142.698
1.16,3.81804,2.11983,1.25396,1.9,0,0,176.768,0.686111,-142.486
1.18,3.78009,2.12173,1.29196,1.9,0,0,177.497,0.651292,-142.273
1.2,3.74211,2.12315,1.32996,1.9,0,0,178.181,0.607908,-142.061
1.22,3.70413,2.12414,1.36796,1.9,0,0,178.818,0.559046,-141.848
1.24,3.66613,2.12473,1.40596,1.9,0,0,179.399,0.506653,-141.635
1.26,3.62813,2.12495,1.44396,1.9,0,0,179.922,0.453381,-141.423
1.28,3.59013,2.12484,1.48196,1.9,0,0,-179.619,0.397375,-141.21
1.3,3.55213,2.12444,1.51996,1.9,0,0,-179.214,0.339944,-140.998
1.32,3.51414,2.1238,1.55796,1.9,0,0,-178.873,0.284868,-140.785
1.34,3.47615,2.12295,1.59596,1.9,0,0,-178.598,0.2266,-140.573
1.36,3.43816,2.12194,1.63396,1.9,0,0,-178.382,0.166556,-140.36
1.38,3.40018,2.12081,1.67196,1.9,0,0,-178.232,0.108045,-140.149
1.4,3.3622,2.11961,1.70996,1.9,0,0,-178.153,0.0419709,-139.942
1.42,3.32422,2.11837,1.74796,1.9,0,0,-178.138,-0.0241561,-139.739
1.44,3.28624,2.11715,1.78596,1.9,0,0,-178.211,-0.0984587,-139.54
1.46,3.24826,2.116,1.82396,1.9,0,0,-178.358,-0.183395,-139.346
1.48,3.21027,2.11498,1.86196,1.9,0,0,-178.581,-0.191875,-139.156
1.5,3.17228,2.1141,1.89996,1.9,0,0,-178.75,-0.150114,-138.97
1.52,3.13429,2.11332,1.93796,1.9,0,0,-178.917,-0.155292,-138.788
1.54,3.09629,2.11266,1.97596,1.9,0,0,-179.089,-0.160846,-138.611
1.56,3.0583,2.11211,2.01396,1.9,0,0,-179.267,-0.167142,-138.438
1.58,3.0203,2.11169,2.05196,1.9,0,0,-179.452,-0.173418,-138.269
1.6,2.9823,2.11139,2.08996,1.9,0,0,-179.644,-0.178727,-138.105
1.62,2.9443,2.11122,2.12796,1.9,0,0,-179.842,-0.184813,-137.944
1.64,2.9063,2.11118,2.16596,1.9,0,0,179.953,-0.191446,-137.788
1.66,2.8683,2.11128,2.20396,1.9,0,0,179.742,-0.197046,-137.636
1.68,2.8303,2.11152,2.24196,1.9,0,0,179.524,-0.203225,-137.489
1.7,2.7923,2.11191,2.27996,1.9,0,0,179.3,-0.20898,-137.345
1.72,2.75431,2.11245,2.31796,1.9,0,0,179.07,-0.213771,-137.206
1.74,2.71631,2.11314,2.35596,1.9,0,0,178.834,-0.219092,-137.071
1.76,2.67832,2.114,2.39396,1.9,0,0,178.593,-0.223112,-136.941
1.78,2.64034,2.11501,2.43196,1.9,0,0,178.348,-0.226746,-136.815
1.8,2.60236,2.11619,2.46996,1.9,0,0,178.1,-0.229422,-136.692
1.82,2.56438,2.11753,2.50796,1.9,0,0,177.85,-0.230762,-136.575
1.84,2.52641,2.11904,2.54596,1.9,0,0,177.598,-0.230701,-136.461
1.86,2.48845,2.12071,2.58396,1.9,0,0,177.348,-0.228965,-136.352
1.88,2.45049,2.12255,2.62196,1.9,0,0,177.101,-0.224881,-136.247
1.9,2.41254,2.12456,2.65996,1.9,0,0,176.859,-0.21889,-136.146
1.92,2.37461,2.12672,2.69796,1.9,0,0,176.626,-0.209579,-136.049
1.94,2.33668,2.12903,2.73596,1.9,0,0,176.404,-0.19793,-135.957
1.96,2.29875,2.13148,2.77396,1.9,0,0,176.197,-0.182559,-135.869
1.98,2.26084,2.13407,2.81196,1.9,0,0,176.007,-0.163707,-135.785
2,2.22294,2.13677,2.84996,1.9,0,0,175.842,-0.142342,-135.705
2.02,2.18504,2.13958,2.88796,1.9,0,0,175.701,-0.115771,-135.63
2.04,2.14715,2.14247,2.92596,1.9,0,0,175.588,-0.0883129,-135.559
2.06,2.10927,2.14542,2.96396,1.9,0,0,175.512,-0.0567205,-135.492
2.08,2.07139,2.14841,3.00196,1.9,0,0,175.466,-0.0227288,-135.43
2.1,2.03351,2.15142,3.03996,1.9,0,0,175.46,0.0106772,-135.371
2.12,1.99562,2.15443,3.07796,1.9,0,0,175.492,0.0463868,-135.317
2.14,1.95774,2.1574,3.11596,1.9,0,0,175.56,0.0810591,-135.267
2.16,1.91985,2.16031,3.15396,1.9,0,0,175.666,0.113138,-135.222
2.18,1.88196,2.16314,3.19196,1.9,0,0,175.808,0.144812,-135.181
2.2,1.84406,2.16586,3.22996,1.9,0,0,175.979,0.172471,-135.144
2.22,1.80614,2.16846,3.26796,1.9,0,0,176.181,0.19605,-135.111
2.24,1.76822,2.17092,3.30596,1.9,0,0,176.406,0.216981,-135.082
2.26,1.73029,2.17322,3.34396,1.9,0,0,176.651,0.232406,-135.058
2.28,1.69235,2.17536,3.38196,1.9,0,0,176.911,0.244839,-135.038
2.3,1.6544,2.17732,3.41996,1.9,-0.491409,0,177.182,0.252822,-135.022
2.32,1.61656,2.17909,3.45785,1.88628,-1.9,0,177.459,0.257371,-135.01
2.34,1.57927,2.18066,3.49517,1.84828,-1.9,0,177.735,0.258626,-135.003
2.36,1.54267,2.18202,3.53179,1.81028,-1.9,0,178.006,0.257465,-135
2.38,1.50691,2.18318,3.56758,1.77228,-1.9,0,178.268,0.253597,-135
2.4,1.47183,2.18416,3.60266,1.73428,-1.9,0,178.52,0.248787,-135
2.42,1.43754,2.18498,3.63696,1.69628,-1.9,0,178.761,0.24184,-135
2.44,1.40403,2.18563,3.67049,1.65828,-1.9,0,178.99,0.234628,-135
2.46,1.37123,2.18615,3.70329,1.62028,-1.9,0,179.206,0.22614,-135
2.48,1.33918,2.18653,3.73534,1.58228,-1.9,0,179.412,0.217841,-135
2.5,1.30795,2.1868,3.76657,1.54428,-1.9,0,179.601,0.209092,-135
2.52,1.27746,2.18697,3.79706,1.50628,-1.9,0,179.78,0.199948,-135
2.54,1.24771,2.18704,3.82681,1.46828,-1.9,0,179.946,0.191188,-135
2.56,1.21871,2.18702,3.85581,1.43028,-1.9,0,-179.898,0.181729,-135
2.58,1.19046,2.18694,3.88406,1.39228,-1.9,0,-179.755,0.174179,-135
2.6,1.16297,2.18678,3.91155,1.35428,-1.9,0,-179.621,0.163617,-135
2.62,1.13629,2.18658,3.93824,1.31628,-1.9,0,-179.498,0.157395,-135
2.64,1.11035,2.18632,3.96417,1.27828,-1.9,0,-179.386,0.147577,-135
2.66,1.08516,2.18603,3.98936,1.24028,-1.9,0,-179.28,0.140465,-135
2.68,1.06073,2.1857,4.0138,1.20228,-1.9,0,-179.186,0.132928,-135
2.7,1.03707,2.18535,4.03746,1.16428,-1.9,0,-179.098,0.124158,-135
2.72,1.01421,2.18497,4.06032,1.12628,-1.9,0,-179.02,0.118789,-135
2.74,0.992111,2.18458,4.08243,1.08828,-1.9,0,-178.947,0.110176,-135
2.76,0.970763,2.18417,4.10378,1.05028,-1.9,0,-178.882,0.104296,-135
2.78,0.950148,2.18376,4.1244,1.01228,-1.9,0,-178.822,0.0979601,-135
2.8,0.930236,2.18334,4.14431,0.974282,-1.9,0,-178.768,0.0903057,-135
2.82,0.911096,2.18292,4.16346,0.936282,-1.9,0,-178.719,0.0859788,-135
2.84,0.892877,2.1825,4.18168,0.898282,-1.9,0,-178.677,0.0791699,-135
2.86,0.875308,2.18209,4.19925,0.860282,-1.9,0,-178.638,0.0731611,-135
2.88,0.858306,2.18168,4.21626,0.822282,-1.9,0,-178.602,0.0683321,-135
2.9,0.842472,2.18129,4.2321,0.784282,-1.9,0,-178.574,0.0630056,-135
2.92,0.82714,2.1809,4.24744,0.746282,-1.9,0,-178.548,0.0576771,-135
2.94,0.812587,2.18053,4.26199,0.708282,-1.9,0,-178.524,0.0523515,-135
2.96,0.798932,2.18018,4.27565,0.670282,-1.9,0,-178.505,0.0481058,-135
2.98,0.785776,2.17983,4.28882,0.632282,-1.9,0,-178.488,0.044461,-135
3,0.773736,2.17951,4.30086,0.594282,-1.9,0,-178.474,0.039756,-135
3.02,0.762145,2.1792,4.31245,0.556282,-1.9,0,-178.46,0.0346229,-135
3.04,0.751504,2.17891,4.3231,0.518282,-1.9,0,-178.45,0.0309359,-135
3.06,0.741733,2.17865,4.33287,0.480282,-1.9,0,-178.443,0.0285746,-135
3.08,0.731962,2.17838,4.34265,0.442282,-1.9,0,-178.435,0.0262132,-135
3.1,0.72429,2.17817,4.35032,0.404282,-1.9,0,-178.43,0.022515,-135
3.12,0.716792,2.17796,4.35782,0.366282,-1.9,0,-178.426,0.0187056,-135
3.14,0.709294,2.17776,4.36533,0.328282,-1.9,0,-178.421,0.0148962,-135
3.16,0.704154,2.17762,4.37047,0.290282,-1.9,0,-178.419,0.0122692,-135
3.18,0.701049,2.17753,4.37357,0.252282,-1.9,0,-178.418,0.0106631,-135
3.2,0.697943,2.17744,4.37668,0.214282,-1.9,0,-178.417,0.00905698,-135
3.22,0.694837,2.17736,4.37979,0.176282,-1.9,0,-178.416,0.00745085,-135
3.24,0.691732,2.17727,4.38289,0.138282,-1.9,0,-178.416,0.00584472,-135
3.26,0.688626,2.17719,4.386,0.100282,-1.9,0,-178.415,0.00423858,-135
3.28,0.685521,2.1771,4.38911,0.062282,-1.9,0,-178.414,0.00263245,-135
3.3,0.682415,2.17701,4.39221,0.024282,-1.9,0,-178.413,0.00102632,-135
