"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,6.20542,4.55164,0,0,1,0,0,0,132.8
0.02,6.20389,4.55329,0.0022502,0.02,1,0,-0.043,0,132.8
0.04,6.20236,4.55495,0.00450774,0.04,1,0,-0.041,0,132.8
0.06,6.20083,4.5566,0.00675794,0.06,1,0,-0.04,0,132.8
0.08,6.1993,4.55826,0.00901549,0.08,1,0,-0.038,0,132.8
0.1,6.19777,4.55991,0.0112657,0.1,1,0,-0.037,0,132.8
0.12,6.19624,4.56157,0.0135232,0.12,1,0,-0.035,0,132.8
0.14,6.19471,4.56322,0.0157734,0.14,1,0,-0.033,0,132.8
0.16,6.19318,4.56488,0.018031,0.16,1,0,-0.032,0,132.8
0.18,6.19165,4.56653,0.0202812,0.18,1,0,-0.03,0,132.8
0.2,6.19011,4.56819,0.0225455,0.2,1,0,-0.028,0,132.8
0.22,6.18858,4.56984,0.0247957,0.22,1,0,-0.027,0,132.8
0.24,6.18547,4.5732,0.0293741,0.24,1,0,-0.019,0,132.8
0.26,6.18178,4.5772,0.0348162,0.26,1,0,-0.009,0,132.8
0.28,6.17808,4.58119,0.0402577,0.28,1,0,0,0,132.8
0.3,6.17438,4.58518,0.0456992,0.3,1,0,0.01,0,132.8
0.32,6.17062,4.58925,0.0512402,0.32,1,0,0.021,0,132.8
0.34,6.1658,4.59445,0.0583305,0.34,1,0,0.041,0,132.8
0.36,6.16097,4.59965,0.0654276,0.36,1,0,0.061,0,132.8
0.38,6.15615,4.60485,0.0725179,0.38,1,0,0.081,0,132.8
0.4,6.15089,4.61051,0.0802447,0.4,1,0,0.106,0,132.8
0.42,6.14516,4.61667,0.0886577,0.42,1,0,0.139,0,132.8
0.44,6.13943,4.62283,0.0970707,0.44,1,0,0.171,0,132.8
0.46,6.13334,4.62937,0.106007,0.46,1,0,0.209,0,132.8
0.48,6.12683,4.63635,0.115552,0.48,1,0,0.254,0,132.8
0.5,6.12031,4.64332,0.125096,0.5,1,0,0.3,0,132.8
0.52,6.11322,4.65088,0.13546,0.52,1,0,0.357,0,132.8
0.54,6.106,4.65858,0.146016,0.54,1,0,0.417,0,132.8
0.56,6.09851,4.66654,0.156946,0.56,1,0,0.485,0,132.8
0.58,6.09063,4.67489,0.168427,0.58,1,0,0.563,0,132.8
0.6,6.08263,4.68335,0.18007,0.6,1,0,0.644,0,132.8
0.62,6.07414,4.6923,0.192407,0.62,1,0,0.738,0,132.8
0.64,6.06557,4.70131,0.204841,0.64,1,0,0.835,0,132.8
0.66,6.05649,4.71081,0.217983,0.66,1,0,0.948,0,132.8
0.68,6.0473,4.7204,0.231265,0.68,1,0,1.064,0,132.8
0.7,6.03767,4.7304,0.245148,0.7,1,0,1.194,0,132.8
0.72,6.02783,4.74057,0.259299,0.72,1,0,1.332,0,132.8
0.74,6.01765,4.75104,0.273903,0.74,1,0,1.482,0,132.8
0.76,6.00714,4.76178,0.28893,0.76,1,0,1.645,0,132.8
0.78,5.99643,4.77268,0.304211,0.78,1,0,1.815,0,132.8
