"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,4.91392,1.50951,0,0,38.716,0,0,0,-149.5
0.02,4.90502,1.50274,0.0111876,0.774589,38.7295,0,-3.8573,0,-149.309
0.04,4.89957,1.49499,0.0206624,1.55068,38.7671,0,-4.18039,0,-148.735
0.06,4.88274,1.47761,0.0448541,2.32951,38.8252,0,-4.76261,0,-147.778
0.08,4.85871,1.45335,0.0789989,3.11155,38.8944,0,-5.63919,0,-146.439
0.1,4.82732,1.42311,0.122591,3.70963,6.45496,0,-6.64042,0,-144.797
0.12,4.78787,1.39113,0.173376,3.55524,9,0,-7.86834,0,-143.424
0.14,4.74445,1.36068,0.22641,3.37585,9,0,-9.2692,0,-142.434
0.16,4.69702,1.33178,0.281945,3.19572,9,0,-10.7726,0,-141.826
0.18,4.6455,1.30454,0.340219,3.01582,9,0,-12.3562,0,-141.601
0.2,4.59129,1.27886,0.400211,3,0,0,-13.801,0,-141.6
0.22,4.5364,1.25464,0.460207,3,0,0,-15.412,0,-141.6
0.24,4.48082,1.23205,0.520202,3,0,0,-17.2,0,-141.6
0.26,4.42452,1.21129,0.580208,3,0,0,-19.16,0,-141.6
0.28,4.36753,1.19255,0.6402,3,0,0,-21.275,0,-141.6
0.3,4.30986,1.176,0.700197,3,0,0,-23.53,0,-141.6
0.32,4.25157,1.1618,0.760192,3,0,0,-25.904,0,-141.6
0.34,4.19273,1.15007,0.82019,3,0,0,-28.365,0,-141.6
0.36,4.13344,1.14091,0.880183,3,0,0,-30.883,0,-141.6
0.38,4.0738,1.13438,0.94018,3,0,0,-33.42,0,-141.6
0.4,4.01393,1.13049,1.00018,3,0,0,-35.937,0,-141.6
0.42,3.95395,1.12921,1.06017,3,0,0,-38.4,0,-141.6
0.44,3.89397,1.13047,1.12016,3,0,0,-40.772,0,-141.6
0.46,3.83409,1.13414,1.18016,3,0,0,-43.014,0,-141.6
0.48,3.77438,1.14008,1.24016,3,0,0,-45.112,0,-141.6
0.5,3.71493,1.14812,1.30015,3,0,0,-47.042,0,-141.6
0.52,3.65576,1.15805,1.36015,3,0,0,-48.781,0,-141.6
0.54,3.5969,1.16968,1.42015,3,0,0,-50.326,0,-141.6
0.56,3.53835,1.1828,1.48015,3,0,0,-51.669,0,-141.6
0.58,3.4801,1.19717,1.54014,3,0,0,-52.807,0,-141.6
0.6,3.42211,1.21259,1.60015,3,0,0,-53.734,0,-141.6
0.62,3.36436,1.22884,1.66014,3,0,0,-54.446,0,-141.6
0.64,3.30678,1.24571,1.72014,3,0,0,-54.954,0,-141.6
0.66,3.24932,1.26298,1.78014,3,0,0,-55.25,0,-141.6
0.68,3.19191,1.28043,1.84015,3,0,0,-55.322,0,-141.6
0.7,3.1345,1.29785,1.90014,3,0,0,-55.184,0,-141.6
0.72,3.07701,1.31503,1.96014,3,0,0,-54.828,0,-141.6
0.74,3.01938,1.33172,2.02014,3,0,0,-54.231,0,-141.6
0.76,2.96154,1.3477,2.08015,3,0,0,-53.408,0,-141.6
0.78,2.90346,1.36273,2.14014,3,0,0,-52.345,0,-141.6
0.8,2.84507,1.37655,2.20014,3,0,0,-51.033,0,-141.6
0.82,2.78636,1.3889,2.26014,3,0,0,-49.468,0,-141.6
0.84,2.72731,1.39951,2.32013,3,0,0,-47.64,0,-141.6
0.86,2.66793,1.4081,2.38013,3,0,0,-45.563,0,-141.6
0.88,2.60826,1.41441,2.44014,3,0,0,-43.245,0,-141.6
0.9,2.54839,1.41817,2.50012,3,0,0,-40.69,0,-141.6
0.92,2.4884,1.41914,2.56012,3,0,0,-37.937,0,-141.6
0.94,2.42844,1.41715,2.62011,3,0,0,-35.018,0,-141.6
0.96,2.36867,1.41203,2.6801,3,0,0,-31.982,0,-141.6
0.98,2.30925,1.40372,2.7401,3,0,0,-28.888,0,-141.6
1,2.25037,1.39221,2.8001,3,0,0,-25.793,0,-141.6
1.02,2.1922,1.37756,2.86008,3,0,0,-22.754,0,-141.6
1.04,2.13487,1.35989,2.92007,3,0,0,-19.818,0,-141.6
1.06,2.07849,1.33938,2.98007,3,0,0,-17.043,0,-141.6
1.08,2.02313,1.31625,3.04007,3,0,0,-14.448,0,-141.6
1.1,1.96883,1.29073,3.10006,3,0,0,-12.048,0,-141.6
1.12,1.9156,1.26306,3.16006,3,0,0,-9.878,0,-141.6
1.14,1.86339,1.23349,3.22006,3,0,0,-7.927,0,-141.6
1.16,1.81216,1.20226,3.28006,3,0,0,-6.188,0,-141.6
1.18,1.76184,1.16959,3.34005,3,0,0,-4.686,0,-141.6
1.2,1.71233,1.1357,3.40005,3,0,0,-3.381,0,-141.6
1.22,1.66353,1.10079,3.46005,3,0,0,-2.301,0,-141.6
1.24,1.61534,1.06505,3.52005,3,0,0,-1.42,0,-141.6
1.26,1.56764,1.02865,3.58005,3,24.7057,0,-0.748,0,-141.6
1.28,1.52446,0.99505,3.63476,2.448,30,0,-0.31,0,-141.6
1.3,1.49101,0.96872,3.67733,1.848,30,0,-0.105,0,-141.6
1.32,1.46643,0.94927,3.70868,1.248,30,0,-0.013,0,-141.6
1.34,1.45645,0.94135,3.72142,0.647996,30,0,0.002,0,-141.6
1.36,1.44678,0.93368,3.73376,0.047996,30,0,0.015,0,-141.6
