"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,5.02061,6.75858,0,0,1,0,180,0,132.8
0.02,5.02214,6.75693,0.0022502,0.02,1,0,-179.998,0,132.8
0.04,5.02367,6.75527,0.00450774,0.04,1,0,-179.996,0,132.8
0.06,5.0252,6.75362,0.00675794,0.06,1,0,-179.993,0,132.8
0.08,5.02674,6.75197,0.00901495,0.08,1,0,-179.991,0,132.8
0.1,5.02827,6.75031,0.0112725,0.1,1,0,-179.989,0,132.8
0.12,5.0298,6.74866,0.0135227,0.12,1,0,-179.987,0,132.8
0.14,5.03133,6.747,0.0157802,0.14,1,0,-179.984,0,132.8
0.16,5.03286,6.74535,0.0180304,0.16,1,0,-179.982,0,132.8
0.18,5.03439,6.7437,0.0202806,0.18,1,0,-179.98,0,132.8
0.2,5.03593,6.74204,0.022545,0.2,1,0,-179.978,0,132.8
0.22,5.03746,6.74039,0.0247952,0.22,1,0,-179.975,0,132.8
0.24,5.04057,6.73703,0.0293736,0.24,1,0,-179.964,0,132.8
0.26,5.04427,6.73304,0.0348151,0.26,1,0,-179.948,0,132.8
0.28,5.04797,6.72905,0.0402566,0.28,1,0,-179.934,0,132.8
0.3,5.05168,6.72506,0.0457049,0.3,1,0,-179.918,0,132.8
0.32,5.05545,6.721,0.0512454,0.32,1,0,-179.902,0,132.8
0.34,5.06028,6.71581,0.0583351,0.34,1,0,-179.871,0,132.8
0.36,5.06511,6.71061,0.0654322,0.36,1,0,-179.839,0,132.8
0.38,5.06994,6.70543,0.0725147,0.38,1,0,-179.808,0,132.8
0.4,5.07521,6.69978,0.080241,0.4,1,0,-179.767,0,132.8
0.42,5.08095,6.69363,0.0886535,0.42,1,0,-179.716,0,132.8
0.44,5.0867,6.68749,0.0970655,0.44,1,0,-179.665,0,132.8
0.46,5.09281,6.68097,0.106001,0.46,1,0,-179.604,0,132.8
0.48,5.09935,6.67401,0.115552,0.48,1,0,-179.531,0,132.8
0.5,5.1059,6.66706,0.125102,0.5,1,0,-179.458,0,132.8
0.52,5.11301,6.65953,0.135458,0.52,1,0,-179.366,0,132.8
0.54,5.12028,6.65187,0.146019,0.54,1,0,-179.269,0,132.8
0.56,5.12781,6.64396,0.15694,0.56,1,0,-179.163,0,132.8
0.58,5.13574,6.63565,0.168426,0.58,1,0,-179.04,0,132.8
0.6,5.1438,6.62725,0.180068,0.6,1,0,-178.913,0,132.8
0.62,5.15237,6.61837,0.192409,0.62,1,0,-178.762,0,132.8
0.64,5.16102,6.60944,0.204841,0.64,1,0,-178.608,0,132.8
0.66,5.17019,6.60003,0.21798,0.66,1,0,-178.422,0,132.8
0.68,5.1795,6.59055,0.231267,0.68,1,0,-178.232,0,132.8
0.7,5.18926,6.58067,0.245155,0.7,1,0,-178.025,0,132.8
0.72,5.19924,6.57065,0.259297,0.72,1,0,-177.804,0,132.8
0.74,5.20958,6.56034,0.273899,0.74,1,0,-177.557,0,132.8
0.76,5.22027,6.54978,0.288925,0.76,1,0,-177.294,0,132.8
0.78,5.2312,6.53909,0.304214,0.78,1,0,-177.023,0,132.8
0.8,5.24263,6.52802,0.320126,0.8,1,0,-176.707,0,132.8
0.82,5.2543,6.51684,0.336287,0.82,1,0,-176.381,0,132.8
0.84,5.26633,6.50546,0.352847,0.84,1,0,-176.042,0,132.8
0.86,5.2788,6.49381,0.369912,0.86,1,0,-175.66,0,132.8
0.88,5.29157,6.48204,0.387279,0.88,1,0,-175.261,0,132.8
