"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,7.21043,1.47259,0,0,1,0,0,0,-90
0.02,7.21043,1.47034,0.00225,0.02,1,0,0.0003,0,-90
0.04,7.21043,1.46808,0.00451,0.04,1,0,0.0006,0,-90
0.06,7.21043,1.46583,0.00676,0.06,1,0,0.0008,0,-90
0.08,7.21043,1.46358,0.00901,0.08,1,0,0.0011,0,-90
0.1,7.21043,1.46132,0.01127,0.1,1,0,0.0014,0,-90
0.12,7.21043,1.45907,0.01352,0.12,1,0,0.0017,0,-90
0.14,7.21043,1.45682,0.01577,0.14,1,0,0.002,0,-90
0.16,7.21043,1.45456,0.01803,0.16,1,0,0.0023,0,-90
0.18,7.21043,1.45231,0.02028,0.18,1,0,0.0025,0,-90
0.2,7.21043,1.45005,0.02254,0.2,1,0,0.0028,0,-90
0.22,7.21043,1.4478,0.02479,0.22,1,0,0.0031,0,-90
0.24,7.21043,1.44322,0.02937,0.24,1,0,0.0038,0,-90
0.26,7.21043,1.43778,0.03481,0.26,1,0,0.0046,0,-90
0.28,7.21043,1.43233,0.04026,0.28,1,0,0.0055,0,-90
0.3,7.21043,1.42689,0.0457,0.3,1,0,0.0063,0,-90
0.32,7.21043,1.42135,0.05124,0.32,1,0,0.0073,0,-90
0.34,7.21043,1.41426,0.05833,0.34,1,0,0.0091,0,-90
0.36,7.21044,1.40717,0.06542,0.36,1,0,0.0109,0,-90
0.38,7.21044,1.40007,0.07252,0.38,1,0,0.0127,0,-90
0.4,7.21044,1.39235,0.08024,0.4,1,0,0.0146,0,-90
0.42,7.21044,1.38394,0.08865,0.42,1,0,0.0166,0,-90
0.44,7.21044,1.37553,0.09706,0.44,1,0,0.0186,0,-90
0.46,7.21045,1.36659,0.106,0.46,1,0,0.0206,0,-90
0.48,7.21045,1.35704,0.11555,0.48,1,0,0.0227,0,-90
0.5,7.21045,1.34749,0.1251,0.5,1,0,0.0247,0,-90
0.52,7.21046,1.33714,0.13545,0.52,1,0,0.0256,0,-90
0.54,7.21046,1.32657,0.14602,0.54,1,0,0.0261,0,-90
0.56,7.21047,1.31565,0.15694,0.56,1,0,0.0262,0,-90
0.58,7.21047,1.30416,0.16843,0.58,1,0,0.0258,0,-90
0.6,7.21048,1.29252,0.18007,0.6,1,0,0.0245,0,-90
0.62,7.21049,1.28019,0.1924,0.62,1,0,0.0194,0,-90
0.64,7.21049,1.26775,0.20484,0.64,1,0,0.0139,0,-90
0.66,7.21049,1.25461,0.21798,0.66,1,0,0.0046,0,-90
0.68,7.21049,1.24133,0.23126,0.68,1,0,-0.0056,0,-90
0.7,7.21049,1.22744,0.24515,0.7,1,0,-0.0201,0,-90
0.72,7.21048,1.21329,0.2593,0.72,1,0,-0.039,0,-90
0.74,7.21047,1.19869,0.2739,0.74,1,0,-0.0657,0,-90
0.76,7.21045,1.18366,0.28893,0.76,1,0,-0.098,0,-90
0.78,7.21042,1.16838,0.30421,0.78,1,0,-0.1338,0,-90
0.8,7.21038,1.15247,0.32012,0.8,1,0,-0.1828,0,-90
0.82,7.21032,1.13631,0.33628,0.82,1,0,-0.2409,0,-90
0.84,7.21025,1.11975,0.35284,0.84,1,0,-0.3138,0,-90
0.86,7.21014,1.10269,0.369901,0.86,1,0,-0.403,0,-90
0.88,7.21001,1.08532,0.387271,0.88,1,0,-0.5035,0,-90
0.9,7.20984,1.06757,0.405022,0.9,1,0,-0.6191,0,-90
0.92,7.20962,1.04931,0.423283,0.92,1,0,-0.7708,0,-90
0.94,7.20934,1.03071,0.441885,0.94,1,0,-0.9445,0,-90
0.96,7.209,1.01176,0.460839,0.96,0.954837,0,-1.1416,0,-90
0.98,7.20858,0.99238,0.480223,0.98,0.714439,0,-1.3685,0,-90
