"time","x","y","position","velocity","acceleration","jerk","heading","curvature","rotation"
0,1.00738,1.31055,0,0,2.5,0,0,0,-149.5
0.02,1.01094,1.31065,0.0035614,0.05,2.5,0,151.091,0,-149.5
0.04,1.0145,1.31075,0.00712281,0.1,2.5,0,151.092,0,-149.5
0.06,1.01807,1.31085,0.0106942,0.15,2.5,0,151.092,0,-149.5
0.08,1.02163,1.31095,0.0142556,0.2,2.5,0,151.093,0,-149.5
0.1,1.02519,1.31104,0.0178168,0.25,2.5,0,151.093,0,-149.5
0.12,1.02875,1.31114,0.0213782,0.3,2.5,0,151.094,0,-149.5
0.14,1.03232,1.31124,0.0249496,0.35,2.5,0,151.094,0,-149.5
0.16,1.04027,1.31146,0.0329026,0.4,2.5,0,151.096,0,-149.5
0.18,1.04887,1.3117,0.0415059,0.45,2.5,0,151.099,0,-149.5
0.2,1.05748,1.31194,0.0501193,0.5,2.5,0,151.101,0,-149.5
0.22,1.06848,1.31225,0.0611237,0.55,2.5,0,151.106,0,-149.5
0.24,1.07968,1.31257,0.0723282,0.6,2.5,0,151.111,0,-149.5
0.26,1.09226,1.31292,0.0849131,0.65,2.5,0,151.118,0,-149.5
0.28,1.10555,1.3133,0.0982085,0.7,2.5,0,151.126,0,-149.5
0.3,1.12018,1.31371,0.112844,0.75,2.5,0,151.137,0,-149.5
0.32,1.13538,1.31415,0.128051,0.8,2.5,0,151.149,0,-149.5
0.34,1.15207,1.31463,0.144748,0.85,2.5,0,151.166,0,-149.5
0.36,1.16955,1.31514,0.162235,0.9,2.5,0,151.185,0,-149.5
0.38,1.18789,1.31568,0.180583,0.95,2.5,0,151.206,0,-149.5
0.4,1.20739,1.31627,0.200092,1,2.5,0,151.231,0,-149.5
0.42,1.22795,1.3169,0.220662,1.05,2.5,0,151.261,0,-149.5
0.44,1.24944,1.31756,0.242162,1.1,2.5,0,151.294,0,-149.5
0.46,1.27191,1.31827,0.264643,1.15,2.5,0,151.333,0,-149.5
0.48,1.29538,1.31903,0.288125,1.2,2.5,0,151.377,0,-149.5
0.5,1.31985,1.31984,0.312609,1.25,2.5,0,151.426,0,-149.5
0.52,1.34533,1.32071,0.338103,1.3,2.5,0,151.482,0,-149.5
0.54,1.37181,1.32164,0.3646,1.35,2.5,0,151.544,0,-149.5
0.56,1.39929,1.32264,0.392098,1.4,2.5,0,151.613,0,-149.5
0.58,1.42777,1.32371,0.420598,1.45,2.5,0,151.69,0,-149.5
0.6,1.45722,1.32486,0.45007,1.5,2.5,0,151.776,0,-149.5
0.62,1.48765,1.32609,0.480525,1.55,2.5,0,151.87,0,-149.5
0.64,1.51914,1.32742,0.512043,1.6,2.5,0,151.974,0,-149.5
0.66,1.55164,1.32886,0.544575,1.65,2.5,0,152.09,0,-149.5
0.68,1.58508,1.33041,0.578051,1.7,2.5,0,152.216,0,-149.5
0.7,1.61951,1.33208,0.612522,1.75,2.5,0,152.354,0,-149.5
0.72,1.655,1.3339,0.648058,1.8,2.5,0,152.506,0,-149.5
0.74,1.6914,1.33586,0.684511,1.85,2.5,0,152.671,0,-149.5
0.76,1.72888,1.33799,0.722051,1.9,2.5,0,152.852,0,-149.5
0.78,1.76727,1.34031,0.760512,1.95,2.5,0,153.049,0,-149.5
0.8,1.80673,1.34283,0.800052,2,2.5,0,153.264,0,-149.5
0.82,1.8471,1.34556,0.840514,2.05,2.5,0,153.495,0,-149.5
0.84,1.88851,1.34855,0.882032,2.1,2.5,0,153.747,0,-149.5
0.86,1.9309,1.35179,0.924546,2.15,2.5,0,154.019,0,-149.5
0.88,1.97423,1.35533,0.96802,2.2,2.5,0,154.312,0,-149.5
0.9,2.01856,1.35918,1.01252,2.25,2.5,0,154.628,0,-149.5
0.92,2.06388,1.36338,1.05803,2.3,2.5,0,154.966,0,-149.5
0.94,2.11016,1.36796,1.10454,2.35,2.5,0,155.328,0,-149.5
0.96,2.15739,1.37294,1.15203,2.4,2.5,0,155.713,0,-149.5
0.98,2.20558,1.37835,1.20052,2.45,2.5,0,156.119,0,-149.5
1,2.25471,1.38424,1.25,2.49574,0.418501,0,156.545,0,-149.5
1.02,2.30428,1.39055,1.29997,2.5,0,0,156.984,0,-149.5
1.04,2.35383,1.39726,1.34998,2.5,0,0,157.429,0,-149.5
1.06,2.40333,1.40435,1.39998,2.5,0,0,157.874,0,-149.5
1.08,2.45276,1.41182,1.44997,2.5,0,0,158.315,0,-149.5
1.1,2.50214,1.41967,1.49997,2.5,0,0,158.746,0,-149.5
1.12,2.55147,1.42789,1.54998,2.5,0,0,159.16,0,-149.5
1.14,2.60073,1.43645,1.59998,2.5,0,0,159.551,0,-149.5
1.16,2.64993,1.44533,1.64998,2.5,0,0,159.915,0,-149.5
1.18,2.69908,1.45452,1.69998,2.5,0,0,160.247,0,-149.5
1.2,2.74818,1.46398,1.74998,2.5,0,0,160.542,0,-149.5
1.22,2.79723,1.47367,1.79998,2.5,0,0,160.798,0,-149.5
1.24,2.84624,1.48356,1.84998,2.5,0,0,161.012,0,-149.5
1.26,2.89522,1.49362,1.89998,2.5,0,0,161.181,0,-149.5
1.28,2.94417,1.5038,1.94998,2.5,0,0,161.308,0,-149.5
1.3,2.9931,1.51408,1.99997,2.5,0,0,161.396,0,-149.5
1.32,3.04202,1.52441,2.04997,2.5,0,0,161.446,0,-149.5
1.34,3.09094,1.53477,2.09998,2.5,0,0,161.461,0,-149.5
1.36,3.13985,1.54513,2.14997,2.5,0.342718,0,161.445,0,-149.5
1.38,3.18864,1.55544,2.19984,2.47904,2.5,0,161.401,0,-149.5
1.4,3.23666,1.56553,2.24891,2.42904,2.5,0,161.335,0,-149.5
1.42,3.28373,1.57536,2.29699,2.37904,2.5,0,161.252,0,-149.5
1.44,3.32983,1.58492,2.34408,2.32904,2.5,0,161.156,0,-149.5
1.46,3.37499,1.59419,2.39018,2.27904,2.5,0,161.051,0,-149.5
1.48,3.41916,1.60317,2.43525,2.22904,2.5,0,160.939,0,-149.5
1.5,3.46235,1.61187,2.47931,2.17904,2.5,0,160.824,0,-149.5
1.52,3.50461,1.62028,2.5224,2.12904,2.5,0,160.707,0,-149.5
